50,1522.341892650569,Populacao,OX,scramble
85,1505.7995883410606,Crossover,OX,scramble
120,1386.41234140018,Crossover,OX,scramble
260,1369.697355071789,Crossover,OX,scramble
365,1322.464472841844,Crossover,OX,scramble
400,1288.5957074823498,Crossover,OX,scramble
435,1244.5613901541383,Crossover,OX,scramble
470,1238.581309828233,Crossover,OX,scramble
540,1209.9566604018232,Crossover,OX,scramble
575,1189.4642871706476,Crossover,OX,scramble
820,1177.1546749233598,Crossover,OX,scramble
890,1157.7423087308725,Crossover,OX,scramble
1030,1133.7545915425883,Crossover,OX,scramble
1485,1112.9555197934112,Crossover,OX,scramble
1660,1108.2885256207392,Crossover,OX,scramble
1835,1086.8853780502216,Crossover,OX,scramble
1975,1082.574055396754,Crossover,OX,scramble
2080,1038.0240377738517,Crossover,OX,scramble
2150,1026.7629291563244,Crossover,OX,scramble
2885,1024.0303272142787,Crossover,OX,scramble
3305,1018.0914905033088,Crossover,OX,scramble
3340,1005.86807176316,Crossover,OX,scramble
3550,997.3370408285733,Crossover,OX,scramble
3935,996.1668389501456,Crossover,OX,scramble
4215,996.0673139603513,Crossover,OX,scramble
4495,993.95176635714,Crossover,OX,scramble
4635,991.16251196503,Crossover,OX,scramble
4670,986.9751567581786,Crossover,OX,scramble
5020,985.2902501139586,Crossover,OX,scramble
5265,968.4279280976059,Crossover,OX,scramble
6000,965.7313639071026,Crossover,OX,scramble
6105,964.7717285749274,Crossover,OX,scramble
6140,954.822834545775,Crossover,OX,scramble
6770,942.6376239840457,Crossover,OX,scramble
7540,926.4465171219701,Crossover,OX,scramble
7715,925.4008238144179,Crossover,OX,scramble
7785,907.2533629343067,Crossover,OX,scramble
7960,894.5301068090225,Crossover,OX,scramble
8240,892.9636836067723,Crossover,OX,scramble
9150,884.9582714086463,Crossover,OX,scramble
10515,867.0469560718548,Crossover,OX,scramble
11285,861.7093542065178,Crossover,OX,scramble
11635,849.6361916124172,Crossover,OX,scramble
13385,835.5696614530809,Crossover,OX,scramble
15940,831.549523058333,Crossover,OX,scramble
16325,830.1199306664123,Crossover,OX,scramble
17235,824.7364723624796,Crossover,OX,scramble
22240,820.6025866287201,Crossover,OX,scramble
25705,813.4885389733099,Crossover,OX,scramble
27735,807.3919908534482,Crossover,OX,scramble
27945,804.5981096141202,Crossover,OX,scramble
28645,795.6530376664216,Crossover,OX,scramble
29240,789.1791571958744,Crossover,OX,scramble
29835,772.1615910066831,Crossover,OX,scramble
33405,771.6676625305729,Crossover,OX,scramble
37570,765.9139005953881,Crossover,OX,scramble
39845,765.1811008720942,Crossover,OX,scramble
40160,761.1514127759051,Crossover,OX,scramble
66165,761.0129246587904,Crossover,OX,scramble
77085,758.0382996100119,Crossover,OX,scramble
80270,757.458617625143,Crossover,OX,scramble
81810,755.8912970386175,Crossover,OX,scramble
90245,755.0414479524562,Crossover,OX,scramble
98680,746.1529072207484,Crossover,OX,scramble
104420,744.8064362717771,Crossover,OX,scramble
208440,744.2234481598636,Crossover,OX,scramble
292210,739.5913458368524,Mutacao,uniforme,inversao
293435,725.2599873758685,Mutacao,uniforme,inversao
296515,723.9767705956455,Mutacao,uniforme,inversao
298160,720.571184654363,Mutacao,uniforme,inversao
300295,720.5711846543629,Mutacao,uniforme,inversao
300715,719.9681867141495,Mutacao,uniforme,inversao
300925,716.940951191391,Mutacao,uniforme,inversao
301100,710.9072669048362,Mutacao,uniforme,inversao
301240,710.9072669048361,Mutacao,uniforme,inversao
302220,709.1091117998815,Mutacao,uniforme,inversao
303305,701.7728890837313,Mutacao,uniforme,inversao
303970,698.330318420667,Mutacao,uniforme,inversao
304705,695.3030828979086,Mutacao,uniforme,inversao
306770,694.1542484045319,Mutacao,uniforme,inversao
307610,694.1542484045318,Mutacao,uniforme,inversao
308765,688.7776196114538,Mutacao,uniforme,inversao
309080,688.7776196114537,Mutacao,uniforme,inversao
310690,686.3362714452717,Mutacao,uniforme,inversao
312510,680.5820581210019,Mutacao,uniforme,inversao
313490,672.7438326832555,Mutacao,uniforme,inversao
313525,672.1050303238447,Mutacao,uniforme,inversao
314435,669.795960967683,Mutacao,uniforme,inversao
317340,669.7959609676828,Mutacao,uniforme,inversao
317830,664.4622344332997,Mutacao,uniforme,inversao
320070,662.0602360696985,Mutacao,uniforme,inversao
321610,652.1361266961451,Mutacao,uniforme,inversao
323535,648.4796037416274,Mutacao,uniforme,inversao
324235,648.4796037416273,Mutacao,uniforme,inversao
324445,648.1169795498249,Mutacao,uniforme,inversao
324620,645.0538778198248,Crossover,uniforme,inversao
325635,642.3620422735811,Mutacao,uniforme,inversao
326545,641.184682355559,Mutacao,uniforme,inversao
326755,640.1268407658642,Mutacao,uniforme,inversao
327315,640.1268407658641,Mutacao,uniforme,inversao
329135,638.949480847842,Mutacao,uniforme,inversao
329345,635.0097730293834,Mutacao,uniforme,inversao
330465,634.1952549265394,Mutacao,uniforme,inversao
331900,634.1952549265393,Mutacao,uniforme,inversao
332075,633.1557586173694,Mutacao,uniforme,inversao
333055,630.7722778323082,Mutacao,uniforme,inversao
333160,624.248177520827,Mutacao,uniforme,inversao
334455,623.7004832411112,Mutacao,uniforme,inversao
337395,621.19138273141,Mutacao,uniforme,inversao
338130,619.9808828891422,Mutacao,uniforme,inversao
339705,619.7351229417287,Mutacao,uniforme,inversao
341875,618.2213983256669,Mutacao,uniforme,inversao
342400,618.2213983256667,Mutacao,uniforme,inversao
344815,617.7379542174024,Crossover,uniforme,inversao
345165,614.6082154145463,Crossover,uniforme,inversao
346145,606.1110463083127,Mutacao,uniforme,inversao
348350,606.1110463083126,Mutacao,uniforme,inversao
358535,606.1110463083124,Mutacao,uniforme,inversao
359900,606.1110463083123,Mutacao,uniforme,inversao
363540,604.4775088334895,Mutacao,uniforme,inversao
364975,604.4775088334894,Mutacao,uniforme,inversao
366865,604.4775088334893,Mutacao,uniforme,inversao
366935,603.4211468979719,Crossover,uniforme,inversao
368965,602.2791687518857,Mutacao,uniforme,inversao
373655,601.0980707851663,Mutacao,uniforme,inversao
380970,598.4404661574546,Mutacao,uniforme,inversao
407080,592.8687587662255,Mutacao,uniforme,inversao
408690,592.8687587662251,Mutacao,uniforme,inversao
446210,586.4399207727898,Mutacao,uniforme,inversao
626125,585.4627197204953,Mutacao,two_point,swap
632320,581.083398918117,Mutacao,two_point,swap
634070,580.9221184244049,Mutacao,two_point,swap
634735,579.6372041258306,Mutacao,two_point,swap
646460,577.1030568813284,Mutacao,two_point,swap
663960,573.8851383080486,Mutacao,two_point,swap
