150,1160.5091420380195,Populacao,OX,insercao
235,1067.5830789518136,Crossover,OX,insercao
320,1043.4523052129261,Crossover,OX,insercao
405,963.476456684979,Crossover,OX,insercao
830,959.4734439896125,Crossover,OX,insercao
915,951.9037226942471,Crossover,OX,insercao
1000,945.0312272215808,Crossover,OX,insercao
1085,913.2497117004712,Crossover,OX,insercao
1255,863.4895120378511,Crossover,OX,insercao
1595,862.4243647851147,Crossover,OX,insercao
1765,851.6658663966047,Crossover,OX,insercao
1765,821.6640323616302,Mutacao,OX,insercao
1935,809.813880789717,Crossover,OX,insercao
2190,767.8682475962079,Crossover,OX,insercao
2700,766.0683559261654,Crossover,OX,insercao
2785,720.7476610320372,Crossover,OX,insercao
3890,714.7934326174086,Crossover,OX,insercao
7970,698.3390197602102,Crossover,OX,insercao
9330,691.5630740529117,Crossover,OX,insercao
10095,675.1086611957134,Crossover,OX,insercao
17490,646.4630535560083,Crossover,OX,insercao
53615,644.6631618859658,Crossover,OX,insercao
116515,644.3907042566351,Crossover,OX,insercao
236195,641.3745129059607,Mutacao,OX,insercao
654650,625.5738669966938,Mutacao,OX,insercao
