50,1519.0479294482263,Populacao Atual
150,1441.6316094714591,Crossover
250,1430.3623512286508,Mutacao
300,1398.651312837618,Mutacao
350,1377.9282274079815,Crossover
400,1367.9239607143893,Crossover
450,1341.9986143945262,Crossover
600,1328.9199704763255,Mutacao
650,1318.4192951452196,Mutacao
750,1295.6965131684146,Mutacao
900,1280.210986581912,Mutacao
1000,1260.720468967469,Mutacao
1150,1251.774555927197,Crossover
1200,1243.7274853827557,Mutacao
1700,1227.5449109028027,Mutacao
1900,1205.4669275644897,Mutacao
2100,1187.9924024451102,Crossover
2600,1185.568920385007,Mutacao
2650,1182.3699979232842,Mutacao
2700,1156.4260738899573,Crossover
2900,1152.858977473608,Crossover
3050,1151.7905564143177,Crossover
3050,1137.8124633371224,Mutacao
3450,1135.5031133416608,Mutacao
3600,1134.2365683072223,Mutacao
3850,1107.4517572980621,Mutacao
4150,1098.213863218667,Mutacao
4350,1094.5075626583766,Mutacao
4400,1087.6372842487688,Mutacao
4700,1084.061389218869,Mutacao
5050,1084.0613892188687,Mutacao
5300,1080.3550886585786,Mutacao
5400,1079.1786581997997,Mutacao
5750,1065.4945109123396,Mutacao
5900,1063.1003267089905,Mutacao
6400,1046.3890082657283,Mutacao
6550,1045.541724502057,Crossover
6600,1027.3416850285298,Mutacao
6800,1002.7780558908472,Crossover
6900,997.6305347965118,Mutacao
7150,997.6305347965117,Mutacao
7200,995.184912753363,Mutacao
7250,994.3349272059681,Mutacao
7350,991.8893051628194,Crossover
7600,991.8893051628191,Mutacao
7750,982.191909550834,Mutacao
8150,974.8367036589715,Mutacao
8550,965.6096196378493,Mutacao
9000,959.000564944908,Mutacao
9550,958.1695930795426,Mutacao
9700,946.9361039013357,Mutacao
9800,946.5742328760067,Crossover
10250,941.5472347663823,Mutacao
10700,918.9179135402181,Mutacao
10900,906.3758840799687,Mutacao
11200,906.3758840799686,Mutacao
11350,900.6160655273306,Mutacao
11650,899.7516821128382,Mutacao
11750,898.3414461434078,Mutacao
11850,895.5145072608084,Mutacao
12500,894.650123846316,Mutacao
13000,890.2618334022145,Mutacao
13200,889.4896376862357,Mutacao
13350,889.2702453988145,Mutacao
13850,883.0260465320099,Mutacao
14850,882.0679580574748,Mutacao
15200,876.9111930542421,Mutacao
15250,875.953104579707,Crossover
15350,856.9969825966728,Mutacao
16000,847.8475081169765,Mutacao
16150,843.2055769202782,Crossover
16700,839.2293549876415,Mutacao
16850,824.9757231406613,Crossover
16900,823.049230877129,Crossover
17250,810.2820669018326,Mutacao
18100,806.0204786192791,Mutacao
18400,806.0204786192788,Mutacao
18600,806.0204786192786,Mutacao
18850,805.1861194904056,Mutacao
19600,805.1861194904055,Mutacao
19650,805.1861194904054,Mutacao
20600,799.4379701073167,Mutacao
20950,795.0238394536148,Mutacao
21100,794.6306783404011,Mutacao
21450,794.6306783404009,Mutacao
21900,788.8475596272233,Mutacao
23500,787.8708518093135,Mutacao
24500,786.4539852993619,Mutacao
25300,786.4539852993616,Mutacao
26000,783.4124843951342,Mutacao
26050,774.274246272941,Mutacao
26450,774.2742462729408,Mutacao
27200,770.8880380657305,Mutacao
27650,770.7917913643874,Mutacao
27750,769.6005735653972,Mutacao
28950,764.5175342018172,Mutacao
29350,763.9135720274305,Mutacao
29650,763.9135720274302,Mutacao
30650,763.9135720274301,Mutacao
31450,763.7700328602527,Mutacao
31550,761.6207588053749,Mutacao
32350,760.6555507407704,Mutacao
32700,760.6555507407702,Mutacao
33700,755.6557094918115,Mutacao
34000,755.2632015553468,Mutacao
34400,755.2126621219206,Mutacao
34550,738.0396902953303,Mutacao
35000,737.2617066312026,Mutacao
35400,737.2617066312025,Mutacao
36200,736.6603531554456,Mutacao
39250,725.7351188742315,Mutacao
40900,725.2435508251904,Mutacao
41200,725.2435508251903,Mutacao
42000,725.2435508251901,Mutacao
45850,705.8366134733236,Mutacao
46100,705.8366134733233,Mutacao
56800,701.2148970473071,Mutacao
