50,1154.3223005258374,Populacao Atual
50,1137.9024045283136,Crossover
100,1113.298006156184,Mutacao
200,1090.619285310019,Crossover
200,1036.514625257919,Mutacao
250,989.566725265261,Mutacao
350,941.708455114936,Crossover
400,934.2699299994989,Crossover
450,925.0894218841952,Crossover
500,869.3873581848442,Crossover
550,848.3952425214641,Crossover
700,837.8820865987311,Crossover
750,818.2074652484006,Crossover
1200,818.2074652484005,Mutacao
1350,813.1444414964789,Mutacao
1500,810.583104919434,Crossover
1500,807.7961385891218,Mutacao
1800,788.5119154015505,Mutacao
2000,760.5010140341975,Mutacao
2150,753.0064514475044,Crossover
2450,724.3966879833871,Mutacao
2500,722.560952137757,Mutacao
2550,718.1532430671062,Crossover
2600,716.3175072214761,Crossover
2600,715.8023770543833,Mutacao
2700,713.9666412087532,Crossover
2750,693.4597862211375,Mutacao
3000,683.9275354409396,Mutacao
3450,683.9275354409393,Mutacao
