50,1576.405822938306,Populacao Atual
50,1528.3054269443894,Crossover
100,1520.8017981164369,Crossover
150,1430.5883702088415,Crossover
250,1428.825900445631,Mutacao
300,1426.8304935542762,Crossover
300,1411.7577480835914,Mutacao
350,1382.0232131439889,Crossover
350,1378.6893026403702,Mutacao
450,1317.149734342268,Crossover
550,1293.108418468389,Crossover
650,1208.9778145307887,Crossover
1000,1206.245255146731,Mutacao
1150,1197.476717130487,Mutacao
1350,1179.7150555542491,Mutacao
1400,1178.540945528676,Crossover
1450,1175.0113750591524,Crossover
1450,1168.1625546145199,Mutacao
1550,1154.6182090675559,Crossover
1600,1142.1636791630692,Crossover
1800,1141.1873281046715,Mutacao
1850,1131.9315920721149,Mutacao
2000,1131.045698085094,Mutacao
2050,1130.955241013717,Crossover
2100,1105.2311310447647,Mutacao
2350,1105.2311310447644,Mutacao
2550,1099.6946066816502,Mutacao
2800,1067.431744447628,Mutacao
3000,1057.9060469716342,Mutacao
3550,1043.2317061262502,Mutacao
4000,1033.0465784517382,Mutacao
4100,1031.3920012283354,Mutacao
4250,1031.3470234313586,Mutacao
4400,1024.1077526663446,Crossover
4400,1021.8502050818818,Mutacao
4600,1021.8502050818815,Mutacao
4800,1013.9961790095844,Mutacao
4850,1013.9869311733435,Mutacao
5000,1011.1119802604667,Crossover
5000,1008.3684743680154,Mutacao
5200,1008.0810905586866,Mutacao
5300,985.5115172539666,Mutacao
5600,985.5115172539665,Mutacao
5700,979.500118650194,Mutacao
5800,973.6144975175893,Mutacao
6650,963.7843198999999,Mutacao
7050,963.6002760734233,Mutacao
7150,957.1628216627246,Mutacao
7350,956.5440635567916,Mutacao
7600,954.1319450940487,Mutacao
8000,954.1319450940484,Mutacao
8050,938.3707543111432,Mutacao
8250,935.3045630572535,Mutacao
8500,935.3045630572532,Mutacao
8550,908.6696518258905,Mutacao
8950,896.5040993362827,Mutacao
9300,894.9003133198064,Mutacao
9450,891.5750526611799,Mutacao
9550,890.6334453457383,Mutacao
9600,887.277633376383,Mutacao
9700,880.9263211630472,Mutacao
9800,870.6834746558128,Mutacao
10100,870.6834746558127,Mutacao
10200,870.2103055765994,Mutacao
10250,867.3582139971865,Mutacao
10500,866.947783329685,Mutacao
10550,866.0246152430549,Mutacao
10950,866.0246152430548,Mutacao
11000,866.0246152430547,Mutacao
11050,864.9128631224927,Mutacao
11100,862.69620579176,Crossover
11150,856.687892415556,Mutacao
11400,853.506773205178,Mutacao
11700,849.4083755667721,Mutacao
11750,839.3292647649919,Crossover
12100,836.319680170876,Mutacao
12600,836.3196801708759,Mutacao
12650,835.8620054352983,Mutacao
12700,834.8993528577378,Mutacao
13450,827.9441218495473,Mutacao
13800,827.6912284617067,Mutacao
13850,826.4680626333861,Crossover
14100,823.7036966185347,Mutacao
14250,818.9293359858541,Mutacao
14800,818.5189053183526,Mutacao
15250,816.9784264335655,Mutacao
15500,815.2615533961628,Mutacao
16150,798.6934267547076,Mutacao
16550,784.8877745940906,Mutacao
17600,774.0488528751364,Mutacao
18100,774.0488528751363,Mutacao
18350,772.6699760824882,Mutacao
18450,769.4529726670481,Crossover
18900,769.3022144496966,Mutacao
19750,764.6623405588542,Mutacao
19800,760.1052733759949,Mutacao
20400,758.7263965833469,Mutacao
20700,758.7263965833466,Mutacao
20800,754.6359955176152,Mutacao
21000,754.6359955176151,Mutacao
21300,752.8998182412827,Mutacao
21400,752.5964974403794,Mutacao
22050,748.8175795004713,Mutacao
22250,748.8175795004711,Mutacao
22900,744.1777056096289,Mutacao
23450,734.3136151223935,Mutacao
23700,730.1839136331487,Crossover
26000,730.1839136331484,Mutacao
26750,725.8799724524349,Mutacao
31500,720.4037216751415,Mutacao
32550,710.7230173746761,Mutacao
33350,707.3220496595529,Mutacao
