50,1185.4587801673215,Populacao Atual
50,976.6993366287603,Crossover
400,924.4525217146514,Mutacao
650,906.6116107803463,Crossover
800,905.4130797191634,Mutacao
850,893.80093872847,Mutacao
950,877.8857006706918,Mutacao
1150,864.5446687956443,Mutacao
1300,863.8447126012671,Mutacao
1500,863.3967028157125,Crossover
1550,861.4984983943913,Mutacao
1650,861.0504886088366,Crossover
1650,860.5619169631967,Mutacao
1750,858.2157027563209,Crossover
1950,858.2157027563208,Mutacao
2050,843.3576429813121,Mutacao
2150,843.357642981312,Crossover
2150,829.2397282874352,Mutacao
2350,803.1164595199949,Crossover
2500,799.3554293908813,Mutacao
2600,798.1233686196184,Mutacao
2700,794.3623384905047,Crossover
3600,792.0694982610642,Mutacao
