150,1182.6023323642999,Populacao,two_point,inversao
235,1103.0163971380098,Crossover,two_point,inversao
320,1099.8514391756905,Crossover,two_point,inversao
745,1068.1184461059565,Mutacao,two_point,inversao
830,1027.949993876891,Crossover,two_point,inversao
1000,936.6591691414884,Crossover,two_point,inversao
1340,929.7293104040601,Crossover,two_point,inversao
1425,896.1618316791416,Crossover,two_point,inversao
1680,892.9223896037557,Crossover,two_point,inversao
1765,892.3480403175715,Crossover,two_point,inversao
1850,883.6965824698678,Crossover,two_point,inversao
2020,860.6150472478377,Crossover,two_point,inversao
2275,837.8878451924171,Crossover,two_point,inversao
2615,836.2015250992599,Crossover,two_point,inversao
2870,833.0607055415078,Crossover,two_point,inversao
2955,830.9750484930087,Mutacao,two_point,inversao
3295,828.5080368475988,Mutacao,two_point,inversao
3465,776.870304500381,Mutacao,two_point,inversao
3550,774.7846474518822,Crossover,two_point,inversao
3720,770.2319787579733,Crossover,two_point,inversao
4145,769.7565565060245,Mutacao,two_point,inversao
4740,769.7565565060244,Crossover,two_point,inversao
5420,728.8472188340305,Crossover,two_point,inversao
7885,726.0789563526411,Mutacao,two_point,inversao
8055,720.785538223982,Mutacao,two_point,inversao
8735,708.7765587546049,Mutacao,two_point,inversao
9245,702.7412381467515,Crossover,two_point,inversao
9585,702.7412381467514,Mutacao,two_point,inversao
9755,702.366501401703,Crossover,two_point,inversao
10605,701.4505998433855,Mutacao,two_point,inversao
