50,1223.6614463558467,Populacao Atual
50,1133.8557185803406,Crossover
150,1016.4952871616343,Crossover
200,974.65420972585,Crossover
250,915.5634327851279,Crossover
450,875.6919959098589,Crossover
650,868.86913316574,Crossover
750,866.1525317411938,Mutacao
800,866.1525317411936,Crossover
800,857.3714810713053,Mutacao
850,853.2581694296312,Crossover
950,850.8077667005114,Crossover
1050,850.1309057663726,Crossover
1100,841.7605173351965,Crossover
1500,833.0721247620158,Mutacao
1550,833.0721247620157,Crossover
2450,824.6804671203704,Mutacao
2500,824.6804671203703,Crossover
2500,823.8784202606302,Mutacao
2700,815.4867626189848,Crossover
2800,815.4867626189847,Crossover
3400,805.1131065240633,Mutacao
3850,804.0671362358668,Mutacao
5200,777.699929024095,Mutacao
5650,777.6999290240949,Mutacao
6000,775.2530230550204,Mutacao
6650,771.8331881746428,Mutacao
