100,1554.249383885205,Populacao,two_point,insercao
100,1546.769971243533,Crossover,two_point,insercao
145,1480.1014961337844,Crossover,two_point,insercao
190,1476.101685100162,Crossover,two_point,insercao
235,1471.2647461427582,Crossover,two_point,insercao
280,1440.7369079415096,Crossover,two_point,insercao
325,1426.147923716317,Mutacao,two_point,insercao
505,1387.2926050439823,Crossover,two_point,insercao
550,1297.7170877473836,Crossover,two_point,insercao
730,1267.7693234165463,Mutacao,two_point,insercao
910,1233.7556305661637,Crossover,two_point,insercao
955,1230.8079396654357,Crossover,two_point,insercao
1000,1215.0212003274744,Crossover,two_point,insercao
1180,1177.9042831999925,Crossover,two_point,insercao
1225,1167.1796742643617,Crossover,two_point,insercao
1270,1166.3903869950602,Crossover,two_point,insercao
1405,1124.220040190033,Crossover,two_point,insercao
1855,1121.2171509576488,Mutacao,two_point,insercao
1945,1117.0180640125782,Mutacao,two_point,insercao
2170,1101.8357128503421,Mutacao,two_point,insercao
2800,1086.2790317086792,Mutacao,two_point,insercao
2890,1085.449285740519,Mutacao,two_point,insercao
3025,1084.1391193503896,Mutacao,two_point,insercao
3205,1061.8672309732838,Mutacao,two_point,insercao
3295,1051.0775467769222,Mutacao,two_point,insercao
3565,1045.3416230718,Mutacao,two_point,insercao
4105,1041.914728294061,Mutacao,two_point,insercao
4150,1036.745736329346,Mutacao,two_point,insercao
4240,1033.318841551607,Crossover,two_point,insercao
4375,1016.8489231684824,Mutacao,two_point,insercao
5680,999.4435872208966,Mutacao,two_point,insercao
5995,995.3923864284812,Mutacao,two_point,insercao
7300,992.7483355963171,Mutacao,two_point,insercao
8245,981.4133627307732,Mutacao,two_point,insercao
8605,959.1179036905211,Mutacao,two_point,insercao
9010,957.2033182480242,Mutacao,two_point,insercao
9100,921.6348662444178,Mutacao,two_point,insercao
9280,919.7202808019209,Crossover,two_point,insercao
9325,875.4099643981614,Mutacao,two_point,insercao
9820,865.3917010271233,Mutacao,two_point,insercao
10630,861.3242771386216,Mutacao,two_point,insercao
12205,852.7006795878602,Mutacao,two_point,insercao
13285,836.024137078747,Mutacao,two_point,insercao
15265,832.5380970294331,Mutacao,two_point,insercao
15400,824.6681448386026,Mutacao,two_point,insercao
15445,821.1821047892887,Crossover,two_point,insercao
18505,818.521272053514,Mutacao,two_point,insercao
19090,816.1218428186819,Mutacao,two_point,insercao
20575,813.0275000763345,Mutacao,two_point,insercao
22015,812.8557195979938,Mutacao,two_point,insercao
24445,810.694009603232,Mutacao,two_point,insercao
29170,800.5247460502696,Mutacao,two_point,insercao
34165,793.3774008363393,Mutacao,two_point,insercao
38890,790.9967713495021,Mutacao,two_point,insercao
44290,789.0816159083436,Mutacao,two_point,insercao
49015,784.8704363953859,Mutacao,two_point,insercao
50815,781.2450517301654,Mutacao,two_point,insercao
53110,780.8425899237009,Mutacao,two_point,insercao
53380,773.5840033795823,Mutacao,two_point,insercao
53425,773.1815415731179,Crossover,two_point,insercao
56260,769.4366576698682,Mutacao,two_point,insercao
64540,768.9429917178405,Mutacao,two_point,insercao
67600,761.3613685471389,Mutacao,two_point,insercao
71155,755.5863421555281,Mutacao,two_point,insercao
72190,752.636217776649,Mutacao,two_point,insercao
72370,747.4141294696569,Mutacao,two_point,insercao
72460,744.4640050907778,Crossover,two_point,insercao
75745,744.207019597446,Mutacao,two_point,insercao
114760,743.4287146578472,Mutacao,two_point,insercao
162145,742.7875196259129,Mutacao,two_point,insercao
182125,735.1994534365664,Mutacao,two_point,insercao
354880,734.9636800936037,Mutacao,two_point,insercao
427925,731.4240506329234,Mutacao,one_point,scramble
892705,731.3168973992734,Crossover,uniforme,inversao
893290,727.0841305757485,Crossover,uniforme,inversao
895990,726.8635994393532,Mutacao,uniforme,inversao
896215,726.3984558518436,Crossover,uniforme,inversao
896260,716.7384418284884,Mutacao,uniforme,inversao
896935,715.3490481231526,Mutacao,uniforme,inversao
899050,706.7963386120565,Mutacao,uniforme,inversao
901390,705.9324635139312,Mutacao,uniforme,inversao
903775,705.6083193248558,Mutacao,uniforme,inversao
904900,705.6083193248555,Mutacao,uniforme,inversao
907240,702.5421280709661,Mutacao,uniforme,inversao
911065,700.5421280709661,Mutacao,uniforme,inversao
915970,695.064402949841,Mutacao,uniforme,inversao
924340,692.6960409177489,Mutacao,uniforme,inversao
928885,692.6960409177486,Mutacao,uniforme,inversao
939010,688.3685135876367,Mutacao,uniforme,inversao
939820,688.3685135876366,Mutacao,uniforme,inversao
947425,686.8388244330232,Mutacao,uniforme,inversao
950350,686.8388244330231,Mutacao,uniforme,inversao
951835,685.5187389307918,Mutacao,uniforme,inversao
953500,685.5187389307915,Mutacao,uniforme,inversao
1178465,680.1318403468258,Mutacao,two_point,swap
1179095,677.1505574447275,Mutacao,two_point,swap
1180400,672.4961573191206,Mutacao,two_point,swap
1184360,671.2121487063622,Mutacao,two_point,swap
1184585,671.0518684625854,Crossover,two_point,swap
1187195,670.6823056592044,Mutacao,two_point,swap
1188770,667.8893170922486,Mutacao,two_point,swap
1189715,667.7290368484718,Mutacao,two_point,swap
1190030,666.2483451762312,Mutacao,two_point,swap
1190795,662.6379647583884,Mutacao,two_point,swap
1192370,659.5721496156078,Mutacao,two_point,swap
1193450,654.4325447485387,Mutacao,two_point,swap
1193585,651.1575770440878,Mutacao,two_point,swap
1194665,648.3861614435572,Mutacao,two_point,swap
1198580,645.2766942816154,Mutacao,two_point,swap
1213025,643.3215287530486,Mutacao,two_point,swap
1218380,640.5083257359996,Mutacao,two_point,swap
