50,1240.4024840957618,Populacao Atual
50,1147.1846717181952,Crossover
50,1086.066044619382,Mutacao
100,991.9285641400181,Crossover
250,972.6253918703356,Mutacao
400,942.865226967474,Mutacao
500,904.9958283421649,Crossover
600,871.6911471440771,Crossover
600,868.4489602444212,Mutacao
650,815.3518128510316,Crossover
700,807.513938619968,Mutacao
750,798.6775811988384,Crossover
800,765.8859724209274,Crossover
950,724.2707772979174,Crossover
1000,708.8447206849318,Crossover
1050,697.912067477004,Mutacao
1300,677.566096091157,Crossover
1500,676.6422786831531,Mutacao
1600,676.5764141324513,Mutacao
1650,675.6525967244474,Crossover
1700,652.7624721630888,Mutacao
2100,652.7624721630887,Mutacao
2250,638.3919788688969,Mutacao
2450,636.5920871988545,Crossover
4150,636.5920871988544,Mutacao
4200,619.3038017710594,Mutacao
4850,614.6528071948777,Mutacao
5150,614.6528071948776,Mutacao
