50,1228.7933375316095,Populacao Atual
50,1184.205459265822,Crossover
100,1094.7395654654306,Crossover
200,1038.388878927191,Crossover
350,1022.7035194958362,Mutacao
450,1012.1153858861599,Crossover
500,997.2109478625398,Crossover
500,991.1877974622681,Mutacao
650,984.6507029046043,Crossover
650,967.9077088050883,Mutacao
850,918.6539411531076,Mutacao
950,903.2435769967681,Mutacao
1000,886.6658171183362,Crossover
1050,851.2489474552383,Crossover
1150,828.0690517201492,Crossover
1400,817.3416156321705,Mutacao
1500,793.8122885805801,Crossover
1700,783.6564433088411,Crossover
1900,779.5253484615528,Mutacao
2350,774.7128003400442,Mutacao
3000,766.3281409204064,Mutacao
3400,766.3281409204062,Mutacao
3650,745.8534425572263,Mutacao
4250,720.8949291377367,Mutacao
