100,1155.333993271567,Populacao,OX,scramble
145,1155.0525045368402,Crossover,OX,scramble
190,1136.271926470759,Crossover,OX,scramble
235,1059.0765806324948,Crossover,OX,scramble
280,1007.8793896371164,Crossover,OX,scramble
325,867.9753176356892,Crossover,OX,scramble
460,861.6105649514113,Crossover,OX,scramble
640,842.0184978668335,Crossover,OX,scramble
1000,831.2688851823135,Crossover,OX,scramble
1135,815.1293530854664,Crossover,OX,scramble
1180,767.8017245948676,Crossover,OX,scramble
1315,760.4904200517551,Crossover,OX,scramble
1360,737.0987086725715,Crossover,OX,scramble
2215,736.9673851704115,Crossover,OX,scramble
2485,727.5500124771933,Crossover,OX,scramble
2620,714.9949683891925,Crossover,OX,scramble
2665,702.3284144577448,Crossover,OX,scramble
2710,682.5278080017275,Crossover,OX,scramble
4150,679.7040026294079,Crossover,OX,scramble
4510,671.4993506496812,Crossover,OX,scramble
5095,661.9595232928581,Crossover,OX,scramble
7750,660.5329660395953,Crossover,OX,scramble
8965,657.8677793430611,Crossover,OX,scramble
9325,657.8473067461252,Crossover,OX,scramble
10000,656.9201895474298,Crossover,OX,scramble
10630,651.708605512498,Crossover,OX,scramble
48475,649.6085943926822,Crossover,OX,scramble
57835,638.8130519041775,Crossover,OX,scramble
59140,638.0654541999314,Crossover,OX,scramble
60760,635.5963942667331,Crossover,OX,scramble
62020,633.7965025966906,Crossover,OX,scramble
291170,609.3777417189142,Mutacao,two_point,inversao
741775,608.0540402021508,Mutacao,one_point,scramble
