50,1556.9176715881629,Populacao Atual
50,1485.524444156153,Crossover
100,1446.0048718032212,Crossover
200,1400.383235332726,Crossover
250,1367.3304283759949,Crossover
300,1361.0014015070217,Mutacao
450,1297.9885597374275,Crossover
700,1289.1629091826148,Mutacao
750,1230.0752996182894,Crossover
950,1212.98757971237,Mutacao
1100,1179.82241320266,Crossover
1300,1166.09694118607,Mutacao
1350,1166.0969411860697,Mutacao
1450,1161.7549301472961,Mutacao
1600,1152.0203467309423,Crossover
1650,1149.54217237641,Crossover
1800,1133.633729421466,Mutacao
2150,1127.5353737222479,Mutacao
2450,1118.7155990893987,Mutacao
2800,1094.7014090194418,Mutacao
2900,1088.4734006305528,Mutacao
3150,1079.9032167977298,Mutacao
3250,1077.5748816677133,Crossover
3250,1055.4204917815273,Mutacao
3350,1044.5228280932986,Mutacao
3700,1031.838938775926,Mutacao
3850,1031.3461889383345,Crossover
3850,1017.5649460326418,Mutacao
4000,1017.0721961950504,Crossover
4250,1013.6134817759831,Mutacao
4400,998.5791752749404,Mutacao
4500,992.1342525065601,Mutacao
4800,982.6711182766586,Mutacao
5100,973.3333060852252,Mutacao
5450,965.6918459426475,Mutacao
5500,965.2101432191176,Mutacao
5900,961.8633897172382,Mutacao
6100,950.9242571372921,Mutacao
6250,950.5676304907562,Mutacao
6300,946.62265826963,Mutacao
6350,935.6490662446078,Mutacao
6600,935.6210599981688,Mutacao
7050,923.3270690246533,Mutacao
7600,916.3008936957816,Mutacao
7750,913.8209892846224,Mutacao
7900,912.1920780472052,Mutacao
7950,906.8911026585907,Mutacao
8550,903.2654928389035,Mutacao
8650,872.1574537152952,Mutacao
9400,870.1634311067447,Mutacao
9600,866.8906219156812,Mutacao
9650,859.2686864203969,Mutacao
10350,843.3961691454323,Mutacao
10800,838.7826724078758,Mutacao
11100,833.5011301196738,Mutacao
11200,831.7451872719622,Mutacao
11350,831.7451872719619,Mutacao
11550,831.4134080749242,Mutacao
11700,815.5665427098909,Mutacao
11950,814.9080240219196,Mutacao
12300,813.6242124513578,Mutacao
12400,793.5137801530584,Mutacao
13300,791.0280505193637,Mutacao
13700,790.6962713223256,Mutacao
14750,777.7335701224076,Mutacao
14900,775.99450621951,Crossover
15000,775.4468119397941,Crossover
15350,772.3918425989461,Mutacao
15650,767.2007120866101,Mutacao
15850,766.0671483919682,Mutacao
16650,766.067148391968,Mutacao
17000,765.5141895208882,Mutacao
17400,764.1184015087832,Mutacao
17900,761.3478469694052,Mutacao
18000,757.8095086621986,Mutacao
20450,742.6941402225173,Mutacao
22050,737.7143229529822,Mutacao
22400,737.7143229529821,Mutacao
23350,727.0922121519138,Mutacao
23900,719.9874373118764,Mutacao
24000,715.3968984143432,Mutacao
24050,715.230065244547,Mutacao
24600,714.7282504778109,Mutacao
26650,713.2145258617489,Mutacao
29200,710.0004781186549,Mutacao
29600,699.895467255611,Mutacao
29900,699.6265982553574,Mutacao
31100,690.7393920760248,Mutacao
31950,689.8423667478785,Mutacao
32000,689.2385894489435,Mutacao
32600,689.2385894489433,Mutacao
32900,676.8779887013807,Mutacao
33100,665.2371489932852,Mutacao
33200,656.7011823696912,Mutacao
33400,648.8889179887897,Crossover
33550,646.3784828360234,Crossover
33700,634.737643127928,Crossover
33950,631.2535267021942,Mutacao
34300,630.4802691194558,Mutacao
34500,626.4505810232666,Mutacao
34700,619.715065859666,Mutacao
34750,614.5290803922841,Mutacao
35350,612.0931861906881,Mutacao
35600,602.9724735217296,Mutacao
36150,602.9724735217295,Mutacao
37950,591.8229790837692,Mutacao
38300,581.5469553830753,Mutacao
38900,581.5469553830752,Mutacao
39200,580.6815825995167,Mutacao
39300,569.8510315851304,Mutacao
39650,568.0969683790371,Mutacao
39950,561.7961781349073,Mutacao
40700,561.7961781349072,Mutacao
41200,559.4786026893972,Mutacao
41800,551.0788536302844,Mutacao
42500,551.0788536302842,Mutacao
42950,550.4622296373315,Mutacao
43650,550.4622296373313,Mutacao
43950,549.2332986070325,Mutacao
45400,549.1635315297082,Mutacao
45750,538.778520344839,Mutacao
46250,537.9131475612804,Mutacao
